shipment_id,order_id,ship_date,delivery_date,shipment_status,carrier,warehouse_id
17055,22432,2024-11-04,2024-11-07,ON_TIME,CarrierB,4
17056,22433,2024-04-06,2024-04-09,ON_TIME,CarrierA,4
17057,22434,2024-02-23,2024-02-25,ON_TIME,CarrierB,1
17058,22435,2024-01-10,2024-01-12,ON_TIME,CarrierA,3
17059,22436,2024-11-28,2024-12-02,LATE,CarrierC,1
17060,22437,2024-09-07,2024-09-12,ON_TIME,CarrierB,3
17061,22438,2024-12-28,2024-12-30,ON_TIME,CarrierB,3
17062,22439,2024-12-17,2024-12-19,ON_TIME,CarrierB,5
17063,22440,2024-05-06,2024-05-08,LATE,CarrierA,2
17064,22441,2024-05-01,2024-05-02,ON_TIME,CarrierA,2
17065,22442,2024-07-18,2024-07-20,LATE,CarrierC,4
17066,22443,2024-11-13,2024-11-17,LATE,CarrierB,2
17067,22444,2024-04-07,2024-04-12,LATE,CarrierA,4
17068,22445,2024-02-01,2024-02-06,LATE,CarrierA,5
17069,22447,2024-03-26,2024-04-01,LATE,CarrierC,4
17070,22448,2024-01-16,2024-01-23,LATE,CarrierA,5
17071,22449,2024-05-25,2024-05-26,ON_TIME,CarrierB,3
17072,22450,2024-11-07,2024-11-09,LATE,CarrierB,5
17073,22451,2024-07-29,2024-08-04,LATE,CarrierC,2
17074,22452,2024-01-24,2024-01-29,LATE,CarrierB,1
17075,22453,2024-11-23,2024-11-29,LATE,CarrierC,1
17076,22454,2024-12-30,2025-01-02,LATE,CarrierB,2
17077,22455,2024-05-25,2024-05-28,LATE,CarrierA,5
17078,22457,2024-07-14,2024-07-20,LATE,CarrierB,2
17079,22458,2024-06-21,2024-06-24,ON_TIME,CarrierC,3
17080,22459,2024-09-22,2024-09-26,LATE,CarrierA,3
17081,22460,2024-10-22,2024-10-23,LATE,CarrierB,2
17082,22461,2024-12-26,2025-01-01,LATE,CarrierC,1
17083,22462,2024-02-19,2024-02-26,LATE,CarrierC,1
17084,22463,2024-02-19,2024-02-24,LATE,CarrierC,5
17085,22464,2024-02-21,2024-02-23,LATE,CarrierB,3
17086,22465,2024-06-16,2024-06-21,ON_TIME,CarrierB,2
17087,22466,2024-06-16,2024-06-20,LATE,CarrierA,4
17088,22467,2024-03-25,2024-04-01,LATE,CarrierC,2
17089,22469,2024-08-17,2024-08-18,LATE,CarrierC,5
17090,22470,2024-08-04,2024-08-08,LATE,CarrierC,5
17091,22472,2024-06-05,2024-06-08,LATE,CarrierC,2
17092,22473,2024-08-29,2024-09-02,LATE,CarrierC,2
17093,22474,2024-04-05,2024-04-08,ON_TIME,CarrierB,1
17094,22478,2024-12-10,2024-12-11,ON_TIME,CarrierA,3
17095,22480,2024-09-03,2024-09-06,ON_TIME,CarrierC,3
17096,22482,2024-05-09,2024-05-14,LATE,CarrierB,4
17097,22483,2024-12-15,2024-12-18,ON_TIME,CarrierC,5
17098,22484,2024-02-21,2024-02-27,LATE,CarrierC,4
17099,22485,2024-06-16,2024-06-22,LATE,CarrierA,2
17100,22486,2024-06-16,2024-06-18,ON_TIME,CarrierA,3
17101,22488,2024-12-01,2024-12-07,LATE,CarrierA,2
17102,22490,2024-03-06,2024-03-09,LATE,CarrierB,5
17103,22491,2024-02-02,2024-02-03,ON_TIME,CarrierB,5
17104,22492,2024-02-27,2024-03-02,ON_TIME,CarrierC,3
17105,22494,2024-03-07,2024-03-10,LATE,CarrierC,4
17106,22495,2024-05-04,2024-05-06,ON_TIME,CarrierB,3
17107,22496,2024-03-01,2024-03-04,LATE,CarrierA,3
17108,22498,2024-05-18,2024-05-22,LATE,CarrierC,2
17109,22499,2024-03-08,2024-03-10,LATE,CarrierB,1
17110,22500,2024-06-28,2024-07-03,LATE,CarrierC,5
17111,22501,2024-10-15,2024-10-19,LATE,CarrierC,1
17112,22502,2024-10-08,2024-10-14,LATE,CarrierC,5
17113,22503,2024-06-19,2024-06-25,LATE,CarrierB,1
17114,22504,2024-09-01,2024-09-06,LATE,CarrierB,3
17115,22507,2024-07-10,2024-07-14,LATE,CarrierA,3
17116,22508,2024-07-07,2024-07-08,ON_TIME,CarrierC,3
17117,22509,2024-08-15,2024-08-16,ON_TIME,CarrierB,1
17118,22510,2024-09-23,2024-09-30,LATE,CarrierA,1
17119,22512,2024-08-29,2024-09-02,LATE,CarrierC,5
17120,22513,2024-04-05,2024-04-11,LATE,CarrierA,4
17121,22514,2024-05-07,2024-05-08,LATE,CarrierA,5
17122,22515,2024-04-11,2024-04-13,ON_TIME,CarrierA,3
17123,22519,2024-04-27,2024-05-01,LATE,CarrierA,5
17124,22521,2024-04-08,2024-04-13,LATE,CarrierB,1
17125,22522,2024-11-28,2024-11-30,LATE,CarrierB,1
17126,22523,2024-06-05,2024-06-12,LATE,CarrierB,4
17127,22524,2024-11-03,2024-11-06,LATE,CarrierB,1
17128,22525,2024-07-04,2024-07-10,LATE,CarrierA,5
17129,22526,2024-12-02,2024-12-07,LATE,CarrierB,3
17130,22531,2024-03-12,2024-03-19,LATE,CarrierC,2
17131,22533,2024-10-24,2024-10-30,LATE,CarrierB,2
17132,22534,2024-04-28,2024-05-05,LATE,CarrierC,1
17133,22535,2024-10-05,2024-10-10,LATE,CarrierA,3
17134,22536,2024-05-10,2024-05-16,LATE,CarrierA,3
17135,22537,2024-07-26,2024-07-30,LATE,CarrierB,1
17136,22539,2024-05-17,2024-05-21,LATE,CarrierB,3
17137,22541,2024-02-07,2024-02-11,LATE,CarrierB,2
17138,22542,2024-01-30,2024-01-31,ON_TIME,CarrierB,1
17139,22543,2024-11-08,2024-11-11,LATE,CarrierC,3
17140,22544,2024-09-16,2024-09-18,LATE,CarrierA,5
17141,22546,2024-07-26,2024-07-28,ON_TIME,CarrierC,3
17142,22547,2024-05-10,2024-05-14,LATE,CarrierA,1
17143,22548,2024-03-04,2024-03-09,LATE,CarrierB,3
17144,22549,2024-12-09,2024-12-14,LATE,CarrierB,2
17145,22550,2024-03-18,2024-03-25,LATE,CarrierB,3
17146,22551,2024-01-18,2024-01-24,LATE,CarrierA,4
17147,22552,2024-11-22,2024-11-26,LATE,CarrierA,1
17148,22554,2024-06-01,2024-06-03,ON_TIME,CarrierB,3
17149,22555,2024-04-20,2024-04-25,LATE,CarrierC,4
17150,22556,2024-04-18,2024-04-21,LATE,CarrierA,2
17151,22559,2024-03-15,2024-03-22,LATE,CarrierC,4
17152,22560,2024-04-23,2024-04-30,LATE,CarrierB,3
17153,22562,2024-04-16,2024-04-22,LATE,CarrierB,3
17154,22563,2024-06-07,2024-06-09,ON_TIME,CarrierB,5
17155,22564,2024-05-30,2024-05-31,ON_TIME,CarrierC,1
17156,22565,2024-01-14,2024-01-15,ON_TIME,CarrierA,2
17157,22566,2024-01-08,2024-01-10,LATE,CarrierA,5
17158,22567,2024-05-09,2024-05-14,LATE,CarrierA,1
17159,22569,2024-12-03,2024-12-05,ON_TIME,CarrierB,2
17160,22577,2024-08-21,2024-08-27,LATE,CarrierC,3
17161,22578,2024-06-26,2024-06-29,LATE,CarrierB,4
17162,22579,2024-09-14,2024-09-17,LATE,CarrierA,5
17163,22580,2024-11-17,2024-11-20,ON_TIME,CarrierA,5
17164,22581,2024-05-14,2024-05-15,ON_TIME,CarrierC,5
17165,22583,2024-10-19,2024-10-24,LATE,CarrierA,5
17166,22586,2024-05-26,2024-06-01,LATE,CarrierB,1
17167,22587,2024-05-22,2024-05-26,LATE,CarrierA,1
17168,22588,2024-01-21,2024-01-25,LATE,CarrierC,5
17169,22589,2024-02-29,2024-03-03,LATE,CarrierA,1
17170,22592,2024-12-13,2024-12-18,LATE,CarrierB,1
17171,22593,2024-01-14,2024-01-16,ON_TIME,CarrierB,3
17172,22594,2024-03-05,2024-03-06,LATE,CarrierB,5
17173,22595,2024-02-17,2024-02-23,LATE,CarrierC,1
17174,22596,2024-04-02,2024-04-03,ON_TIME,CarrierA,1
17175,22598,2024-01-25,2024-01-28,LATE,CarrierA,5
17176,22600,2024-03-07,2024-03-12,LATE,CarrierC,5
17177,22601,2024-04-26,2024-04-30,LATE,CarrierA,1
17178,22602,2024-07-25,2024-07-27,LATE,CarrierC,1
17179,22603,2024-03-06,2024-03-09,ON_TIME,CarrierC,2
17180,22605,2024-05-23,2024-05-29,LATE,CarrierB,3
17181,22606,2024-09-14,2024-09-18,ON_TIME,CarrierC,1
17182,22609,2024-09-10,2024-09-13,ON_TIME,CarrierA,2
17183,22610,2024-03-09,2024-03-15,LATE,CarrierA,5
17184,22611,2024-07-10,2024-07-17,LATE,CarrierB,1
17185,22612,2024-06-01,2024-06-07,LATE,CarrierB,5
17186,22613,2024-07-21,2024-07-23,ON_TIME,CarrierA,1
17187,22614,2024-03-19,2024-03-24,LATE,CarrierA,1
17188,22616,2024-01-28,2024-01-29,ON_TIME,CarrierA,4
17189,22617,2024-07-31,2024-08-01,ON_TIME,CarrierA,2
17190,22618,2024-02-25,2024-02-28,LATE,CarrierA,4
17191,22619,2024-04-21,2024-04-28,LATE,CarrierB,1
17192,22620,2024-09-01,2024-09-03,LATE,CarrierC,3
17193,22621,2024-06-02,2024-06-08,LATE,CarrierC,4
17194,22622,2024-06-03,2024-06-07,LATE,CarrierC,2
17195,22623,2024-10-09,2024-10-11,LATE,CarrierC,4
17196,22624,2024-09-30,2024-10-03,LATE,CarrierB,2
17197,22625,2024-02-20,2024-02-23,LATE,CarrierC,2
17198,22626,2024-03-11,2024-03-16,LATE,CarrierB,2
17199,22627,2024-05-13,2024-05-16,LATE,CarrierB,5
17200,22628,2024-06-07,2024-06-08,LATE,CarrierC,1
17201,22629,2024-11-29,2024-12-03,LATE,CarrierA,4
17202,22630,2024-09-24,2024-09-30,LATE,CarrierB,4
17203,22631,2024-06-19,2024-06-23,LATE,CarrierB,4
17204,22632,2024-09-26,2024-10-02,LATE,CarrierA,5
17205,22634,2024-02-12,2024-02-19,LATE,CarrierA,3
17206,22635,2024-10-16,2024-10-18,ON_TIME,CarrierA,4
17207,22636,2024-03-22,2024-03-27,LATE,CarrierC,1
17208,22637,2024-08-26,2024-09-02,LATE,CarrierA,4
17209,22638,2024-02-29,2024-03-04,LATE,CarrierA,2
17210,22639,2024-11-15,2024-11-19,ON_TIME,CarrierC,3
17211,22640,2024-11-13,2024-11-19,LATE,CarrierC,4
17212,22641,2024-12-01,2024-12-05,LATE,CarrierC,3
17213,22644,2024-11-02,2024-11-03,ON_TIME,CarrierA,3
17214,22645,2024-02-09,2024-02-13,LATE,CarrierC,2
17215,22646,2024-07-20,2024-07-24,LATE,CarrierA,5
17216,22648,2024-03-13,2024-03-15,LATE,CarrierB,3
17217,22650,2024-03-01,2024-03-08,LATE,CarrierA,1
17218,22651,2024-11-27,2024-11-30,LATE,CarrierC,1
17219,22654,2024-08-11,2024-08-13,LATE,CarrierB,3
17220,22656,2024-11-01,2024-11-08,LATE,CarrierC,4
17221,22657,2024-01-29,2024-02-01,LATE,CarrierC,5
17222,22658,2024-06-11,2024-06-17,LATE,CarrierC,5
17223,22659,2024-06-01,2024-06-07,LATE,CarrierC,3
17224,22660,2024-06-24,2024-06-27,LATE,CarrierC,5
17225,22661,2024-07-30,2024-07-31,ON_TIME,CarrierC,1
17226,22662,2024-12-23,2024-12-28,LATE,CarrierA,3
17227,22664,2024-10-26,2024-10-29,LATE,CarrierA,5
17228,22665,2024-12-30,2025-01-03,LATE,CarrierC,5
17229,22666,2024-02-05,2024-02-12,LATE,CarrierC,4
17230,22667,2024-04-20,2024-04-21,ON_TIME,CarrierA,1
17231,22669,2024-04-06,2024-04-09,LATE,CarrierA,4
17232,22670,2024-05-07,2024-05-13,LATE,CarrierB,4
17233,22671,2024-12-02,2024-12-07,LATE,CarrierA,5
17234,22672,2024-10-23,2024-10-30,LATE,CarrierC,4
17235,22674,2024-11-26,2024-11-27,ON_TIME,CarrierB,4
17236,22676,2024-01-28,2024-02-01,LATE,CarrierB,1
17237,22677,2024-03-22,2024-03-25,ON_TIME,CarrierB,5
17238,22678,2024-02-29,2024-03-03,LATE,CarrierC,5
17239,22680,2024-10-24,2024-10-26,ON_TIME,CarrierA,2
17240,22681,2024-02-16,2024-02-22,LATE,CarrierB,4
17241,22682,2024-03-28,2024-04-02,LATE,CarrierC,3
17242,22683,2024-01-25,2024-01-31,LATE,CarrierB,3
17243,22684,2025-01-01,2025-01-06,LATE,CarrierC,5
17244,22686,2024-02-07,2024-02-12,LATE,CarrierC,5
17245,22688,2024-05-23,2024-05-24,LATE,CarrierC,3
17246,22689,2024-01-05,2024-01-09,ON_TIME,CarrierB,1
17247,22692,2024-11-18,2024-11-23,LATE,CarrierC,4
17248,22693,2024-11-19,2024-11-24,LATE,CarrierA,2
17249,22695,2024-01-28,2024-02-04,LATE,CarrierB,4
17250,22696,2024-03-23,2024-03-26,LATE,CarrierC,1
17251,22697,2024-05-01,2024-05-06,LATE,CarrierC,3
17252,22699,2024-03-11,2024-03-18,LATE,CarrierA,2
17253,22700,2024-11-09,2024-11-10,ON_TIME,CarrierB,5
17254,22703,2024-09-03,2024-09-07,ON_TIME,CarrierA,5
17255,22704,2024-09-09,2024-09-13,LATE,CarrierA,3
17256,22705,2024-12-29,2025-01-04,LATE,CarrierB,4
17257,22706,2024-03-16,2024-03-23,LATE,CarrierC,1
17258,22707,2024-10-02,2024-10-07,LATE,CarrierC,3
17259,22708,2024-01-19,2024-01-21,LATE,CarrierB,5
17260,22709,2024-06-27,2024-06-28,ON_TIME,CarrierA,5
17261,22710,2024-12-18,2024-12-23,LATE,CarrierB,2
17262,22711,2024-02-10,2024-02-12,LATE,CarrierB,2
17263,22712,2024-02-10,2024-02-13,LATE,CarrierC,3
17264,22715,2024-02-23,2024-02-24,ON_TIME,CarrierB,3
17265,22716,2024-06-23,2024-06-25,LATE,CarrierB,3
17266,22717,2024-10-30,2024-11-04,LATE,CarrierC,3
17267,22718,2024-07-08,2024-07-13,LATE,CarrierA,5
17268,22719,2024-02-15,2024-02-16,ON_TIME,CarrierB,3
17269,22720,2024-01-04,2024-01-09,LATE,CarrierC,5
17270,22722,2024-02-29,2024-03-03,LATE,CarrierA,4
17271,22724,2024-08-22,2024-08-28,LATE,CarrierC,5
17272,22728,2024-04-09,2024-04-13,LATE,CarrierA,4
17273,22730,2024-08-07,2024-08-09,LATE,CarrierA,3
17274,22731,2024-07-10,2024-07-16,LATE,CarrierB,5
17275,22732,2024-08-04,2024-08-09,LATE,CarrierA,5
17276,22734,2024-04-17,2024-04-23,LATE,CarrierC,3
17277,22735,2024-01-27,2024-02-02,LATE,CarrierC,1
17278,22736,2024-07-02,2024-07-05,LATE,CarrierA,3
17279,22737,2024-03-25,2024-03-30,LATE,CarrierB,4
17280,22738,2024-06-09,2024-06-15,LATE,CarrierB,5
17281,22742,2024-01-21,2024-01-22,LATE,CarrierB,5
17282,22743,2024-10-10,2024-10-11,ON_TIME,CarrierB,5
17283,22744,2024-03-11,2024-03-12,ON_TIME,CarrierC,5
17284,22745,2024-08-05,2024-08-11,LATE,CarrierB,3
17285,22746,2024-04-27,2024-04-30,LATE,CarrierA,3
17286,22747,2024-04-09,2024-04-15,LATE,CarrierC,3
17287,22748,2024-03-29,2024-03-31,LATE,CarrierC,1
17288,22751,2024-10-21,2024-10-28,LATE,CarrierA,3
17289,22752,2024-06-27,2024-07-03,LATE,CarrierC,3
17290,22755,2024-05-04,2024-05-05,ON_TIME,CarrierC,4
17291,22756,2024-07-31,2024-08-02,LATE,CarrierA,5
17292,22758,2024-02-26,2024-02-28,ON_TIME,CarrierB,5
17293,22759,2024-01-13,2024-01-15,LATE,CarrierB,1
17294,22760,2024-07-13,2024-07-18,LATE,CarrierC,1
17295,22761,2024-03-03,2024-03-04,ON_TIME,CarrierB,1
17296,22762,2024-11-23,2024-11-28,LATE,CarrierA,5
17297,22764,2024-01-24,2024-01-29,LATE,CarrierB,5
17298,22765,2024-01-31,2024-02-04,LATE,CarrierA,2
17299,22766,2024-07-07,2024-07-13,LATE,CarrierA,4
17300,22767,2024-11-08,2024-11-14,LATE,CarrierB,1
17301,22768,2024-04-21,2024-04-28,LATE,CarrierA,1
17302,22769,2024-12-18,2024-12-20,ON_TIME,CarrierB,5
17303,22770,2024-03-03,2024-03-04,LATE,CarrierB,5
17304,22771,2024-03-08,2024-03-10,LATE,CarrierA,5
17305,22772,2024-06-16,2024-06-19,ON_TIME,CarrierA,5
17306,22774,2024-02-24,2024-02-26,LATE,CarrierC,2
17307,22775,2024-06-29,2024-07-04,LATE,CarrierA,1
17308,22776,2024-02-03,2024-02-10,LATE,CarrierB,1
17309,22777,2024-08-01,2024-08-02,ON_TIME,CarrierA,1
17310,22778,2024-09-21,2024-09-22,ON_TIME,CarrierB,4
17311,22780,2024-05-08,2024-05-14,LATE,CarrierB,2
17312,22781,2024-03-25,2024-03-30,LATE,CarrierA,3
17313,22782,2024-02-09,2024-02-16,LATE,CarrierC,1
17314,22784,2024-08-07,2024-08-12,LATE,CarrierA,1
17315,22785,2024-07-02,2024-07-08,LATE,CarrierB,5
17316,22786,2024-06-05,2024-06-08,ON_TIME,CarrierB,1
17317,22787,2024-06-28,2024-07-02,LATE,CarrierB,4
17318,22788,2024-01-18,2024-01-24,LATE,CarrierC,2
17319,22789,2024-05-23,2024-05-24,ON_TIME,CarrierC,5
17320,22791,2024-08-01,2024-08-02,ON_TIME,CarrierB,1
17321,22792,2024-08-10,2024-08-12,ON_TIME,CarrierB,4
17322,22793,2024-09-18,2024-09-23,ON_TIME,CarrierB,5
17323,22795,2024-07-07,2024-07-09,LATE,CarrierA,3
17324,22796,2024-12-21,2024-12-25,LATE,CarrierA,4
17325,22797,2024-08-30,2024-09-03,LATE,CarrierB,3
17326,22798,2024-08-15,2024-08-20,LATE,CarrierA,4
17327,22800,2024-02-20,2024-02-25,LATE,CarrierA,3
17328,22801,2024-04-21,2024-04-27,LATE,CarrierA,2
17329,22802,2024-03-23,2024-03-30,LATE,CarrierB,2
17330,22804,2024-03-14,2024-03-20,LATE,CarrierC,2
17331,22805,2024-02-24,2024-02-27,ON_TIME,CarrierC,3
17332,22806,2024-11-14,2024-11-19,LATE,CarrierA,3
17333,22807,2024-01-05,2024-01-06,ON_TIME,CarrierA,4
17334,22808,2024-09-01,2024-09-05,LATE,CarrierB,5
17335,22809,2024-09-16,2024-09-17,LATE,CarrierA,3
17336,22810,2024-11-28,2024-11-30,LATE,CarrierC,1
17337,22811,2024-01-13,2024-01-17,LATE,CarrierA,4
17338,22812,2024-03-19,2024-03-23,LATE,CarrierB,2
17339,22813,2024-09-15,2024-09-17,LATE,CarrierC,3
17340,22814,2024-05-01,2024-05-02,ON_TIME,CarrierB,2
17341,22815,2024-11-16,2024-11-17,ON_TIME,CarrierA,1
17342,22816,2024-08-03,2024-08-05,ON_TIME,CarrierB,2
17343,22818,2024-12-05,2024-12-08,LATE,CarrierB,3
17344,22819,2024-07-01,2024-07-02,ON_TIME,CarrierB,5
17345,22820,2024-12-08,2024-12-11,LATE,CarrierA,3
17346,22821,2024-10-26,2024-11-01,LATE,CarrierB,2
17347,22823,2024-03-14,2024-03-17,LATE,CarrierB,1
17348,22825,2024-08-31,2024-09-05,LATE,CarrierB,4
17349,22826,2024-12-29,2025-01-04,LATE,CarrierB,4
17350,22828,2024-01-07,2024-01-09,ON_TIME,CarrierA,4
17351,22830,2024-08-06,2024-08-11,LATE,CarrierC,4
17352,22831,2024-08-01,2024-08-04,ON_TIME,CarrierA,1
17353,22832,2024-11-23,2024-11-29,LATE,CarrierC,5
17354,22833,2024-11-07,2024-11-11,LATE,CarrierC,5
17355,22835,2024-03-04,2024-03-08,LATE,CarrierC,4
17356,22836,2024-04-06,2024-04-11,LATE,CarrierB,3
17357,22838,2024-10-04,2024-10-11,LATE,CarrierC,2
17358,22839,2024-02-06,2024-02-07,ON_TIME,CarrierB,2
17359,22840,2024-01-03,2024-01-08,LATE,CarrierA,1
17360,22841,2024-05-31,2024-06-05,LATE,CarrierC,2
17361,22842,2024-08-03,2024-08-05,ON_TIME,CarrierA,3
17362,22843,2024-02-15,2024-02-19,LATE,CarrierB,2
17363,22844,2024-03-08,2024-03-13,LATE,CarrierB,4
17364,22845,2024-01-09,2024-01-15,LATE,CarrierC,4
17365,22850,2024-01-31,2024-02-06,LATE,CarrierB,2
17366,22851,2024-06-15,2024-06-20,LATE,CarrierC,3
17367,22852,2024-05-15,2024-05-20,LATE,CarrierB,2
17368,22854,2024-11-02,2024-11-06,LATE,CarrierA,2
17369,22856,2024-10-07,2024-10-14,LATE,CarrierB,4
17370,22858,2024-09-25,2024-09-29,ON_TIME,CarrierA,1
17371,22860,2024-01-16,2024-01-18,ON_TIME,CarrierC,1
17372,22862,2024-08-12,2024-08-19,LATE,CarrierA,4
17373,22863,2024-11-20,2024-11-26,LATE,CarrierC,2
17374,22864,2024-04-03,2024-04-10,LATE,CarrierA,3
17375,22866,2024-09-25,2024-10-01,LATE,CarrierA,1
17376,22867,2024-11-04,2024-11-07,LATE,CarrierA,5
17377,22868,2024-11-17,2024-11-18,ON_TIME,CarrierB,1
17378,22869,2024-04-16,2024-04-22,LATE,CarrierB,1
17379,22870,2024-09-12,2024-09-13,LATE,CarrierA,4
17380,22871,2024-07-17,2024-07-20,LATE,CarrierB,3
17381,22873,2024-08-29,2024-09-03,LATE,CarrierA,4
17382,22874,2024-12-12,2024-12-19,LATE,CarrierB,2
17383,22875,2024-12-07,2024-12-14,LATE,CarrierA,2
17384,22876,2024-12-30,2025-01-05,LATE,CarrierA,5
17385,22877,2024-08-06,2024-08-12,LATE,CarrierB,4
17386,22878,2024-07-30,2024-07-31,ON_TIME,CarrierA,1
17387,22879,2024-07-07,2024-07-14,LATE,CarrierC,2
17388,22880,2024-11-30,2024-12-04,ON_TIME,CarrierA,2
17389,22881,2024-12-30,2025-01-02,ON_TIME,CarrierC,2
17390,22882,2024-04-12,2024-04-16,LATE,CarrierA,1
17391,22883,2024-05-25,2024-05-30,LATE,CarrierB,1
17392,22884,2024-10-12,2024-10-16,LATE,CarrierB,4
17393,22886,2024-12-03,2024-12-06,LATE,CarrierA,1
17394,22887,2024-03-08,2024-03-12,LATE,CarrierA,1
17395,22888,2024-07-19,2024-07-25,LATE,CarrierC,4
17396,22889,2024-01-19,2024-01-22,LATE,CarrierA,5
17397,22890,2024-11-05,2024-11-09,ON_TIME,CarrierA,2
17398,22891,2024-12-19,2024-12-24,LATE,CarrierA,4
17399,22892,2024-09-19,2024-09-20,ON_TIME,CarrierC,4
17400,22893,2024-03-02,2024-03-08,LATE,CarrierA,1
17401,22894,2024-01-11,2024-01-18,LATE,CarrierC,4
17402,22895,2024-11-05,2024-11-06,ON_TIME,CarrierA,5
17403,22896,2024-01-08,2024-01-09,ON_TIME,CarrierC,5
17404,22897,2024-12-09,2024-12-14,LATE,CarrierC,1
17405,22898,2024-04-02,2024-04-04,LATE,CarrierA,2
17406,22899,2024-02-07,2024-02-09,ON_TIME,CarrierB,4
17407,22901,2024-08-23,2024-08-27,LATE,CarrierC,5
17408,22902,2024-09-08,2024-09-10,ON_TIME,CarrierB,4
17409,22904,2024-04-13,2024-04-20,LATE,CarrierA,2
17410,22905,2024-07-29,2024-08-03,LATE,CarrierC,4
17411,22906,2024-08-12,2024-08-16,LATE,CarrierA,2
17412,22907,2024-10-08,2024-10-13,LATE,CarrierA,5
17413,22909,2024-10-29,2024-11-04,LATE,CarrierA,2
17414,22910,2024-02-18,2024-02-19,ON_TIME,CarrierA,5
17415,22911,2024-01-05,2024-01-07,ON_TIME,CarrierB,3
17416,22912,2024-06-25,2024-07-01,LATE,CarrierB,2
17417,22915,2024-09-29,2024-10-03,LATE,CarrierC,4
17418,22916,2025-01-01,2025-01-02,LATE,CarrierA,5
17419,22917,2024-06-23,2024-06-24,ON_TIME,CarrierC,1
17420,22919,2024-06-02,2024-06-09,LATE,CarrierC,1
17421,22920,2024-12-17,2024-12-18,ON_TIME,CarrierC,5
17422,22921,2024-07-11,2024-07-15,ON_TIME,CarrierC,2
17423,22923,2024-06-10,2024-06-17,LATE,CarrierC,5
17424,22924,2024-04-16,2024-04-18,LATE,CarrierA,3
17425,22925,2024-08-16,2024-08-19,ON_TIME,CarrierB,1
17426,22926,2024-04-14,2024-04-19,LATE,CarrierC,1
17427,22927,2024-05-14,2024-05-18,LATE,CarrierC,2
17428,22928,2024-09-16,2024-09-22,LATE,CarrierC,3
17429,22929,2024-10-18,2024-10-22,LATE,CarrierA,2
17430,22930,2024-04-12,2024-04-14,ON_TIME,CarrierB,3
17431,22931,2024-10-30,2024-11-02,LATE,CarrierC,1
17432,22934,2024-07-12,2024-07-16,LATE,CarrierC,3
17433,22935,2024-03-16,2024-03-22,LATE,CarrierB,3
17434,22936,2024-11-10,2024-11-12,LATE,CarrierA,5
17435,22937,2024-06-19,2024-06-24,LATE,CarrierC,5
17436,22938,2024-03-04,2024-03-05,ON_TIME,CarrierA,3
17437,22939,2024-06-21,2024-06-28,LATE,CarrierA,2
17438,22940,2024-05-03,2024-05-06,LATE,CarrierC,2
17439,22942,2024-06-25,2024-07-02,LATE,CarrierC,5
17440,22943,2024-01-25,2024-02-01,LATE,CarrierB,4
17441,22944,2024-05-20,2024-05-23,LATE,CarrierA,3
17442,22946,2024-11-19,2024-11-24,LATE,CarrierB,1
17443,22947,2024-02-29,2024-03-02,LATE,CarrierC,1
17444,22948,2024-09-06,2024-09-08,LATE,CarrierB,2
17445,22949,2024-06-21,2024-06-26,LATE,CarrierC,1
17446,22950,2024-07-20,2024-07-22,ON_TIME,CarrierB,5
17447,22951,2024-11-28,2024-12-05,LATE,CarrierB,1
17448,22952,2024-04-18,2024-04-20,ON_TIME,CarrierC,2
17449,22954,2024-11-28,2024-12-03,ON_TIME,CarrierC,3
17450,22955,2024-10-15,2024-10-17,LATE,CarrierC,2
17451,22956,2024-02-16,2024-02-20,LATE,CarrierC,2
17452,22957,2024-04-29,2024-05-01,LATE,CarrierB,1
17453,22958,2024-03-03,2024-03-08,LATE,CarrierC,5
17454,22959,2024-05-27,2024-05-28,ON_TIME,CarrierC,4
17455,22961,2024-03-11,2024-03-18,LATE,CarrierB,5
17456,22962,2024-06-11,2024-06-12,ON_TIME,CarrierC,2
17457,22963,2024-08-02,2024-08-07,LATE,CarrierA,1
17458,22965,2024-08-27,2024-08-31,LATE,CarrierA,3
17459,22966,2024-08-06,2024-08-12,LATE,CarrierB,3
17460,22967,2024-05-05,2024-05-10,LATE,CarrierA,3
17461,22968,2024-04-29,2024-05-02,LATE,CarrierC,2
17462,22969,2024-09-19,2024-09-22,LATE,CarrierC,3
17463,22970,2024-12-04,2024-12-10,LATE,CarrierA,4
17464,22971,2024-06-18,2024-06-24,LATE,CarrierA,1
17465,22973,2024-11-05,2024-11-08,ON_TIME,CarrierB,5
17466,22974,2024-06-01,2024-06-02,LATE,CarrierB,3
17467,22975,2024-09-04,2024-09-10,LATE,CarrierA,3
17468,22976,2024-10-08,2024-10-10,ON_TIME,CarrierC,2
17469,22977,2024-07-11,2024-07-17,LATE,CarrierA,4
17470,22978,2024-06-25,2024-06-28,LATE,CarrierA,5
17471,22979,2024-03-23,2024-03-25,ON_TIME,CarrierC,1
17472,22980,2024-06-21,2024-06-22,ON_TIME,CarrierA,3
17473,22981,2024-06-13,2024-06-18,LATE,CarrierC,5
17474,22982,2024-10-25,2024-10-30,LATE,CarrierB,4
17475,22983,2024-04-20,2024-04-22,ON_TIME,CarrierC,3
17476,22984,2024-07-25,2024-07-30,ON_TIME,CarrierC,4
17477,22985,2024-12-05,2024-12-12,LATE,CarrierB,2
17478,22988,2024-01-08,2024-01-13,LATE,CarrierA,5
17479,22989,2024-07-06,2024-07-08,LATE,CarrierB,3
17480,22990,2024-07-24,2024-07-29,LATE,CarrierA,3
