order_id,customer_id,order_date,required_ship_date,order_status,order_amount,priority,region
29967,1101,2024-06-25,2024-06-27,SHIPPED,16.59,MEDIUM,West
29968,1651,2024-12-19,2024-12-23,SHIPPED,63.87,LOW,East
29969,1680,2024-04-26,2024-04-28,SHIPPED,28.59,MEDIUM,South
29970,1497,2024-05-15,2024-05-18,PENDING,62.15,HIGH,West
29971,1510,2024-09-15,2024-09-19,PENDING,52.46,MEDIUM,North
29972,1702,2024-09-12,2024-09-17,SHIPPED,36.21,MEDIUM,East
29973,1993,2024-11-26,2024-11-27,SHIPPED,61.37,MEDIUM,West
29974,1536,2024-09-27,2024-10-01,SHIPPED,31.59,LOW,North
29975,1976,2024-02-01,2024-02-03,CANCELLED,43.96,HIGH,North
29976,1948,2024-09-10,2024-09-12,SHIPPED,27.64,MEDIUM,South
29977,1544,2024-09-23,2024-09-27,SHIPPED,50.42,MEDIUM,North
29978,1342,2024-10-08,2024-10-13,CANCELLED,25.34,HIGH,West
29979,1840,2024-01-07,2024-01-12,SHIPPED,25.21,LOW,West
29980,1005,2024-12-13,2024-12-17,SHIPPED,51.56,LOW,North
29981,1957,2024-02-08,2024-02-10,SHIPPED,55.83,LOW,West
29982,1193,2024-01-04,2024-01-06,SHIPPED,20.96,LOW,East
29983,1741,2024-01-30,2024-02-04,SHIPPED,51.46,MEDIUM,West
29984,1136,2024-06-14,2024-06-16,SHIPPED,59.73,MEDIUM,West
29985,1834,2024-11-02,2024-11-03,SHIPPED,52.35,LOW,West
29986,1911,2024-02-05,2024-02-06,PENDING,63.55,MEDIUM,East
29987,1472,2024-12-16,2024-12-17,PENDING,32.55,LOW,East
29988,1215,2024-07-29,2024-07-30,SHIPPED,19.18,MEDIUM,South
29989,1348,2024-04-22,2024-04-25,SHIPPED,37.13,LOW,South
29990,1875,2024-04-26,2024-04-27,SHIPPED,39.05,LOW,East
29991,1182,2024-11-11,2024-11-14,SHIPPED,37.33,MEDIUM,West
29992,1167,2024-02-20,2024-02-22,SHIPPED,27.58,MEDIUM,East
29993,1793,2024-01-15,2024-01-20,PENDING,33.28,LOW,South
29994,1037,2024-07-19,2024-07-20,PENDING,31.76,LOW,West
29995,1674,2024-12-12,2024-12-13,SHIPPED,36.18,MEDIUM,South
29996,1470,2024-05-03,2024-05-04,SHIPPED,38.97,MEDIUM,West
29997,1451,2024-12-05,2024-12-08,PENDING,7.54,MEDIUM,West
29998,1954,2024-06-04,2024-06-05,SHIPPED,44.55,MEDIUM,West
29999,1489,2024-07-26,2024-07-29,SHIPPED,32.47,LOW,West
30000,1141,2024-08-29,2024-08-30,SHIPPED,79.61,HIGH,North
30001,1759,2024-06-12,2024-06-17,SHIPPED,62.41,MEDIUM,East
30002,1942,2024-09-16,2024-09-17,SHIPPED,50.71,HIGH,West
30003,1102,2024-10-03,2024-10-06,SHIPPED,15.39,LOW,South
30004,1710,2024-12-12,2024-12-17,SHIPPED,25.91,LOW,West
30005,1711,2024-07-11,2024-07-13,PENDING,29.15,MEDIUM,North
30006,1041,2024-11-20,2024-11-22,SHIPPED,48.85,LOW,East
30007,1946,2024-08-25,2024-08-30,SHIPPED,34.27,MEDIUM,East
30008,1146,2024-02-19,2024-02-21,SHIPPED,27.54,LOW,West
30009,1065,2024-07-31,2024-08-05,SHIPPED,98.24,HIGH,West
30010,1942,2024-09-22,2024-09-23,PENDING,17.38,LOW,West
30011,1192,2024-03-30,2024-04-01,SHIPPED,34.04,HIGH,North
30012,1297,2024-05-23,2024-05-27,SHIPPED,37.81,LOW,South
30013,1037,2024-06-14,2024-06-18,SHIPPED,62.64,HIGH,East
30014,1501,2024-03-07,2024-03-12,SHIPPED,50.07,MEDIUM,East
30015,1652,2024-01-20,2024-01-24,SHIPPED,17.89,LOW,South
30016,1617,2024-04-20,2024-04-25,SHIPPED,26.87,MEDIUM,East
30017,1427,2024-03-09,2024-03-11,SHIPPED,76.35,HIGH,East
30018,1663,2024-01-25,2024-01-30,SHIPPED,24.78,LOW,East
30019,1351,2024-12-10,2024-12-15,CANCELLED,40.8,MEDIUM,North
30020,1925,2024-11-05,2024-11-06,SHIPPED,116.17,HIGH,North
30021,1325,2024-01-12,2024-01-14,SHIPPED,16.99,LOW,East
30022,1037,2024-03-05,2024-03-10,PENDING,41.56,MEDIUM,West
30023,1096,2024-06-30,2024-07-02,SHIPPED,39.56,HIGH,West
30024,1107,2024-08-21,2024-08-25,SHIPPED,51.78,LOW,East
30025,1630,2024-11-18,2024-11-23,SHIPPED,69.08,MEDIUM,South
30026,1150,2024-05-12,2024-05-16,SHIPPED,50.26,HIGH,East
30027,1073,2024-07-04,2024-07-05,SHIPPED,23.23,MEDIUM,North
30028,1056,2024-03-19,2024-03-20,SHIPPED,24.65,HIGH,East
30029,1877,2024-05-11,2024-05-13,SHIPPED,18.01,LOW,West
30030,1334,2024-10-01,2024-10-02,SHIPPED,26.85,LOW,East
30031,1251,2024-12-02,2024-12-07,SHIPPED,46.41,MEDIUM,West
30032,1918,2024-11-06,2024-11-08,SHIPPED,28.83,MEDIUM,East
30033,1803,2024-11-12,2024-11-16,SHIPPED,29.49,MEDIUM,East
30034,1824,2024-07-18,2024-07-21,SHIPPED,18.91,LOW,West
30035,1766,2024-04-10,2024-04-11,SHIPPED,98.25,HIGH,East
30036,1253,2024-05-31,2024-06-05,SHIPPED,112.89,LOW,South
30037,1384,2024-08-03,2024-08-07,SHIPPED,13.16,MEDIUM,East
30038,1455,2024-05-26,2024-05-29,SHIPPED,26.95,LOW,East
30039,1258,2024-10-06,2024-10-08,CANCELLED,14.99,MEDIUM,West
30040,1781,2024-11-05,2024-11-10,SHIPPED,27.97,MEDIUM,North
30041,1464,2024-08-20,2024-08-23,SHIPPED,27.43,LOW,South
30042,1033,2024-05-28,2024-06-02,SHIPPED,28.13,LOW,North
30043,1494,2024-12-02,2024-12-06,PENDING,43.95,LOW,West
30044,1325,2024-10-01,2024-10-05,SHIPPED,83.57,MEDIUM,South
30045,1836,2024-06-29,2024-06-30,CANCELLED,51.38,MEDIUM,West
30046,1237,2024-05-30,2024-06-03,SHIPPED,29.63,LOW,North
30047,1690,2024-10-19,2024-10-21,CANCELLED,33.56,MEDIUM,East
30048,1615,2024-10-10,2024-10-12,SHIPPED,46.43,HIGH,West
30049,1540,2024-07-22,2024-07-27,SHIPPED,76.25,LOW,West
30050,1738,2024-03-20,2024-03-22,SHIPPED,20.04,LOW,East
30051,1465,2024-11-22,2024-11-26,CANCELLED,43.7,HIGH,East
30052,1743,2024-05-28,2024-05-31,SHIPPED,32.6,MEDIUM,West
30053,1303,2024-10-03,2024-10-05,PENDING,45.55,LOW,West
30054,1861,2024-02-04,2024-02-08,SHIPPED,13.95,LOW,South
30055,1846,2024-12-31,2025-01-04,SHIPPED,82.54,MEDIUM,South
30056,1116,2024-08-03,2024-08-08,CANCELLED,21.03,MEDIUM,West
30057,1206,2024-01-01,2024-01-06,SHIPPED,66.06,MEDIUM,North
30058,1911,2024-07-24,2024-07-26,PENDING,62.7,MEDIUM,West
30059,1696,2024-04-01,2024-04-03,SHIPPED,76.49,MEDIUM,East
30060,1480,2024-03-31,2024-04-04,SHIPPED,43.97,MEDIUM,East
30061,1649,2024-03-10,2024-03-12,SHIPPED,31.16,MEDIUM,East
30062,1402,2024-05-11,2024-05-14,SHIPPED,20.45,MEDIUM,West
30063,1996,2024-09-13,2024-09-14,SHIPPED,47.53,MEDIUM,North
30064,1834,2024-12-20,2024-12-21,SHIPPED,79.04,MEDIUM,East
30065,1675,2024-04-01,2024-04-05,SHIPPED,30.29,MEDIUM,North
30066,1899,2024-03-22,2024-03-23,CANCELLED,44.43,MEDIUM,West
30067,1586,2024-11-03,2024-11-07,SHIPPED,42.9,HIGH,West
30068,1232,2024-04-08,2024-04-12,SHIPPED,29.46,MEDIUM,North
30069,1928,2024-02-22,2024-02-25,SHIPPED,72.7,MEDIUM,West
30070,1283,2024-12-06,2024-12-11,SHIPPED,47.56,LOW,West
30071,1479,2024-03-20,2024-03-22,SHIPPED,40.3,MEDIUM,East
30072,1888,2024-11-07,2024-11-10,SHIPPED,37.89,HIGH,North
30073,1766,2024-12-24,2024-12-29,PENDING,27.51,MEDIUM,South
30074,1975,2024-12-08,2024-12-12,SHIPPED,48.09,MEDIUM,East
30075,1008,2024-09-02,2024-09-05,SHIPPED,16.65,LOW,East
30076,1714,2024-10-15,2024-10-19,SHIPPED,36.87,LOW,East
30077,1901,2024-10-05,2024-10-06,SHIPPED,27.21,LOW,East
30078,1378,2024-09-18,2024-09-22,SHIPPED,89.4,MEDIUM,East
30079,1816,2024-12-06,2024-12-07,SHIPPED,20.35,LOW,West
30080,1602,2024-09-17,2024-09-21,SHIPPED,59.22,HIGH,West
30081,1380,2024-11-28,2024-12-02,SHIPPED,54.85,LOW,East
30082,1843,2024-08-19,2024-08-24,SHIPPED,24.4,LOW,West
30083,1661,2024-09-04,2024-09-08,PENDING,35.29,MEDIUM,West
30084,1359,2024-09-11,2024-09-15,CANCELLED,32.39,LOW,West
30085,1175,2024-03-23,2024-03-27,SHIPPED,74.59,LOW,South
30086,1484,2024-09-21,2024-09-23,CANCELLED,17.96,LOW,South
30087,1404,2024-01-03,2024-01-05,SHIPPED,49.69,MEDIUM,South
30088,1032,2024-08-10,2024-08-13,PENDING,64.61,MEDIUM,West
30089,1464,2024-09-06,2024-09-11,SHIPPED,40.73,HIGH,West
30090,1695,2024-07-10,2024-07-12,SHIPPED,38.49,MEDIUM,North
30091,1156,2024-02-15,2024-02-18,PENDING,44.3,LOW,South
30092,1564,2024-10-21,2024-10-24,CANCELLED,22.97,MEDIUM,East
30093,1807,2024-09-25,2024-09-28,SHIPPED,37.65,HIGH,West
30094,1201,2024-02-10,2024-02-15,SHIPPED,39.45,MEDIUM,West
30095,1785,2024-05-18,2024-05-19,SHIPPED,43.01,HIGH,East
30096,1174,2024-02-10,2024-02-15,SHIPPED,41.46,LOW,East
30097,1243,2024-11-26,2024-11-29,CANCELLED,33.46,MEDIUM,West
30098,1268,2024-06-23,2024-06-27,SHIPPED,97.21,HIGH,North
30099,1922,2024-10-17,2024-10-20,SHIPPED,65.86,HIGH,North
30100,1445,2024-11-18,2024-11-22,CANCELLED,56.94,MEDIUM,East
30101,1073,2024-10-06,2024-10-11,SHIPPED,23.96,LOW,West
30102,1095,2024-04-03,2024-04-04,SHIPPED,48.2,LOW,East
30103,1872,2024-12-17,2024-12-19,SHIPPED,22.11,LOW,East
30104,1172,2024-12-05,2024-12-07,SHIPPED,21.44,MEDIUM,East
30105,1898,2024-07-23,2024-07-24,CANCELLED,49.09,LOW,North
30106,1405,2024-02-25,2024-02-29,CANCELLED,28.42,MEDIUM,North
30107,1154,2024-08-18,2024-08-22,SHIPPED,32.96,LOW,East
30108,1182,2024-09-16,2024-09-17,SHIPPED,44.95,LOW,North
30109,1322,2024-08-07,2024-08-08,SHIPPED,88.24,HIGH,West
30110,1288,2024-06-16,2024-06-19,CANCELLED,70.36,HIGH,North
30111,1257,2024-06-19,2024-06-24,SHIPPED,27.55,MEDIUM,East
30112,1586,2024-11-09,2024-11-12,SHIPPED,62.86,LOW,East
30113,1173,2024-11-13,2024-11-16,SHIPPED,40.5,MEDIUM,West
30114,1329,2024-05-16,2024-05-21,SHIPPED,24.18,HIGH,East
30115,1230,2024-10-04,2024-10-06,PENDING,46.65,LOW,North
30116,1758,2024-09-16,2024-09-21,PENDING,41.02,LOW,North
30117,1160,2024-10-17,2024-10-19,PENDING,29.46,MEDIUM,East
30118,1185,2024-10-15,2024-10-20,SHIPPED,19.26,MEDIUM,South
30119,1902,2024-05-14,2024-05-16,SHIPPED,45.48,LOW,West
30120,1142,2024-04-14,2024-04-18,SHIPPED,12.23,LOW,East
30121,1281,2024-08-14,2024-08-18,PENDING,33.32,HIGH,West
30122,1906,2024-07-08,2024-07-13,SHIPPED,27.15,HIGH,West
30123,1639,2024-07-13,2024-07-14,SHIPPED,26.83,LOW,North
30124,1677,2024-03-04,2024-03-08,SHIPPED,52.08,HIGH,East
30125,1026,2024-06-19,2024-06-24,SHIPPED,38.37,MEDIUM,West
30126,1245,2024-01-18,2024-01-23,SHIPPED,23.67,LOW,East
30127,1486,2024-09-15,2024-09-19,SHIPPED,74.6,LOW,West
30128,1646,2024-11-10,2024-11-15,SHIPPED,35.72,MEDIUM,West
30129,1896,2024-07-08,2024-07-09,SHIPPED,39.37,LOW,West
30130,1201,2024-10-21,2024-10-23,PENDING,40.29,MEDIUM,East
30131,1020,2024-11-15,2024-11-20,SHIPPED,35.41,LOW,North
30132,1590,2024-09-09,2024-09-13,SHIPPED,31.03,HIGH,West
30133,1669,2024-03-21,2024-03-22,SHIPPED,58.76,LOW,West
30134,1093,2024-02-29,2024-03-01,SHIPPED,85.44,HIGH,East
30135,1007,2024-04-14,2024-04-19,SHIPPED,54.39,HIGH,South
30136,1471,2024-12-30,2025-01-02,SHIPPED,53.97,LOW,East
30137,1338,2024-09-17,2024-09-21,SHIPPED,21.23,LOW,East
30138,1258,2024-09-11,2024-09-12,SHIPPED,21.38,MEDIUM,South
30139,1054,2024-02-15,2024-02-19,SHIPPED,29.89,LOW,South
30140,1910,2024-05-11,2024-05-16,SHIPPED,34.86,MEDIUM,East
30141,1547,2024-01-14,2024-01-19,SHIPPED,26.4,MEDIUM,North
30142,1005,2024-09-23,2024-09-26,PENDING,39.11,LOW,East
30143,1376,2024-01-22,2024-01-25,SHIPPED,79.41,HIGH,West
30144,1553,2024-04-15,2024-04-20,SHIPPED,57.65,MEDIUM,East
30145,1049,2024-01-05,2024-01-07,SHIPPED,27.44,LOW,West
30146,1111,2024-06-29,2024-07-01,SHIPPED,62.32,LOW,South
30147,1145,2024-05-28,2024-05-29,SHIPPED,35.74,MEDIUM,West
30148,1229,2024-11-30,2024-12-03,SHIPPED,29.14,MEDIUM,East
30149,1722,2024-10-06,2024-10-07,SHIPPED,20.69,MEDIUM,West
30150,1496,2024-01-13,2024-01-17,SHIPPED,21.79,MEDIUM,East
30151,1305,2024-12-17,2024-12-22,SHIPPED,15.06,MEDIUM,South
30152,1541,2024-01-26,2024-01-31,CANCELLED,28.78,MEDIUM,East
30153,1460,2024-02-09,2024-02-11,SHIPPED,14.32,LOW,West
30154,1806,2024-10-08,2024-10-09,SHIPPED,24.11,MEDIUM,East
30155,1627,2024-10-12,2024-10-13,SHIPPED,119.53,MEDIUM,West
30156,1907,2024-03-04,2024-03-08,SHIPPED,16.1,LOW,North
30157,1225,2024-04-20,2024-04-21,SHIPPED,13.25,MEDIUM,North
30158,1058,2024-11-24,2024-11-28,PENDING,32.45,LOW,West
30159,1075,2024-03-28,2024-03-29,CANCELLED,26.9,MEDIUM,East
30160,1427,2024-05-03,2024-05-06,SHIPPED,21.64,MEDIUM,South
30161,1727,2024-05-25,2024-05-30,SHIPPED,18.61,LOW,North
30162,1131,2024-08-01,2024-08-05,CANCELLED,41.27,MEDIUM,South
30163,1931,2024-05-07,2024-05-12,SHIPPED,35.02,MEDIUM,North
30164,1497,2024-10-20,2024-10-25,SHIPPED,10.8,LOW,West
30165,1815,2024-05-28,2024-05-29,SHIPPED,34.65,HIGH,South
30166,1909,2024-11-22,2024-11-23,SHIPPED,62.26,LOW,East
30167,1592,2024-05-19,2024-05-23,SHIPPED,29.15,LOW,East
30168,1304,2024-10-18,2024-10-20,SHIPPED,92.41,LOW,North
30169,1066,2024-05-01,2024-05-03,SHIPPED,20.34,MEDIUM,South
30170,1229,2024-01-11,2024-01-16,PENDING,42.35,MEDIUM,South
30171,1982,2024-10-09,2024-10-11,SHIPPED,21.6,LOW,West
30172,1332,2024-09-08,2024-09-11,SHIPPED,39.54,LOW,East
30173,1904,2024-07-12,2024-07-13,SHIPPED,37.56,MEDIUM,West
30174,1276,2024-11-25,2024-11-30,PENDING,17.63,MEDIUM,South
30175,1872,2024-07-13,2024-07-14,SHIPPED,99.46,HIGH,North
30176,1583,2024-03-21,2024-03-23,SHIPPED,40.7,MEDIUM,East
30177,1720,2024-04-16,2024-04-19,PENDING,26.38,LOW,West
30178,1783,2024-11-16,2024-11-19,SHIPPED,58.0,MEDIUM,West
30179,1143,2024-07-24,2024-07-28,SHIPPED,86.37,MEDIUM,East
30180,1250,2024-07-27,2024-08-01,CANCELLED,59.76,MEDIUM,East
30181,1795,2024-05-06,2024-05-09,PENDING,44.8,MEDIUM,West
30182,1690,2024-02-03,2024-02-08,SHIPPED,40.51,LOW,West
30183,1951,2024-03-04,2024-03-09,SHIPPED,43.94,MEDIUM,North
30184,1079,2024-01-17,2024-01-22,SHIPPED,52.07,MEDIUM,North
30185,1056,2024-09-05,2024-09-06,SHIPPED,71.62,LOW,East
30186,1365,2024-04-14,2024-04-19,SHIPPED,36.89,LOW,North
30187,1307,2024-12-10,2024-12-12,SHIPPED,27.81,LOW,North
30188,1173,2024-04-17,2024-04-20,SHIPPED,49.84,LOW,North
30189,1461,2024-08-09,2024-08-10,SHIPPED,28.81,MEDIUM,North
30190,1749,2024-06-24,2024-06-27,SHIPPED,15.47,MEDIUM,West
30191,1677,2024-08-15,2024-08-17,SHIPPED,29.68,MEDIUM,West
30192,1595,2024-07-08,2024-07-09,PENDING,29.39,LOW,West
30193,1492,2024-07-31,2024-08-04,SHIPPED,38.06,LOW,South
30194,1559,2024-08-08,2024-08-10,SHIPPED,24.5,LOW,East
30195,1638,2024-11-19,2024-11-23,PENDING,12.79,LOW,South
30196,1680,2024-06-10,2024-06-13,PENDING,38.1,MEDIUM,West
30197,1865,2024-10-24,2024-10-26,SHIPPED,46.79,LOW,South
30198,1373,2024-09-05,2024-09-09,PENDING,13.48,MEDIUM,East
30199,1954,2024-07-08,2024-07-12,PENDING,19.15,HIGH,South
30200,1348,2024-01-12,2024-01-13,SHIPPED,33.5,HIGH,West
30201,1066,2024-03-08,2024-03-09,SHIPPED,50.36,MEDIUM,West
30202,1329,2024-02-10,2024-02-13,SHIPPED,14.26,MEDIUM,South
30203,1851,2024-09-16,2024-09-18,SHIPPED,45.09,MEDIUM,South
30204,1193,2024-05-05,2024-05-09,SHIPPED,14.52,MEDIUM,South
30205,1154,2024-08-13,2024-08-15,SHIPPED,39.91,LOW,South
30206,1159,2024-07-28,2024-08-02,SHIPPED,34.16,LOW,West
30207,1695,2024-11-28,2024-12-01,SHIPPED,45.63,HIGH,East
30208,1265,2024-11-25,2024-11-28,SHIPPED,21.03,MEDIUM,West
30209,1167,2024-09-21,2024-09-22,SHIPPED,50.68,LOW,South
30210,1144,2024-06-19,2024-06-23,SHIPPED,38.78,MEDIUM,North
30211,1185,2024-01-01,2024-01-03,SHIPPED,41.54,LOW,South
30212,1885,2024-12-29,2025-01-02,SHIPPED,25.31,MEDIUM,South
30213,1864,2024-12-14,2024-12-17,SHIPPED,42.77,HIGH,South
30214,1773,2024-07-27,2024-07-31,SHIPPED,19.58,MEDIUM,East
30215,1422,2024-08-28,2024-08-31,SHIPPED,42.61,MEDIUM,North
30216,1785,2024-03-12,2024-03-17,SHIPPED,24.3,HIGH,West
30217,1456,2024-09-29,2024-10-03,SHIPPED,35.44,MEDIUM,North
30218,1839,2024-03-29,2024-04-01,SHIPPED,41.2,HIGH,West
30219,1344,2024-01-20,2024-01-24,SHIPPED,33.02,HIGH,West
30220,1734,2024-11-10,2024-11-14,SHIPPED,19.72,LOW,North
30221,1553,2024-05-20,2024-05-22,SHIPPED,98.78,LOW,South
30222,1515,2024-11-28,2024-12-02,SHIPPED,33.11,MEDIUM,West
30223,1787,2024-06-23,2024-06-27,SHIPPED,13.58,MEDIUM,North
30224,1795,2024-02-19,2024-02-23,SHIPPED,59.27,HIGH,East
30225,1935,2024-04-03,2024-04-06,SHIPPED,48.1,MEDIUM,West
30226,1704,2024-06-16,2024-06-19,SHIPPED,66.58,LOW,South
30227,1103,2024-02-24,2024-02-28,SHIPPED,51.77,HIGH,West
30228,1246,2024-02-20,2024-02-25,PENDING,23.44,LOW,East
30229,1811,2024-11-27,2024-12-01,SHIPPED,20.33,MEDIUM,East
30230,1022,2024-09-26,2024-09-30,SHIPPED,20.93,LOW,West
30231,1952,2024-12-27,2024-12-30,SHIPPED,43.07,HIGH,South
30232,1814,2024-05-24,2024-05-25,SHIPPED,13.7,MEDIUM,South
30233,1524,2024-03-17,2024-03-18,SHIPPED,29.25,MEDIUM,South
30234,1143,2024-05-08,2024-05-12,PENDING,70.66,HIGH,East
30235,1729,2024-04-20,2024-04-25,PENDING,37.55,MEDIUM,East
30236,1694,2024-01-01,2024-01-03,SHIPPED,30.44,MEDIUM,West
30237,1862,2024-01-26,2024-01-29,SHIPPED,36.76,HIGH,South
30238,1753,2024-04-25,2024-04-27,SHIPPED,35.34,LOW,East
30239,1192,2024-06-22,2024-06-24,SHIPPED,74.62,HIGH,East
30240,1464,2024-01-13,2024-01-18,SHIPPED,49.0,MEDIUM,South
30241,1783,2024-02-03,2024-02-08,PENDING,22.57,LOW,East
30242,1374,2024-11-13,2024-11-14,SHIPPED,23.66,MEDIUM,South
30243,1676,2024-08-19,2024-08-22,SHIPPED,25.5,LOW,West
30244,1691,2024-03-13,2024-03-14,PENDING,46.47,MEDIUM,East
30245,1628,2024-02-20,2024-02-25,SHIPPED,51.25,MEDIUM,South
30246,1265,2024-07-29,2024-08-03,SHIPPED,24.3,MEDIUM,West
30247,1377,2024-08-02,2024-08-05,SHIPPED,28.23,LOW,East
30248,1549,2024-02-10,2024-02-13,CANCELLED,39.25,LOW,North
30249,1555,2024-11-06,2024-11-10,SHIPPED,46.07,MEDIUM,West
30250,1862,2024-04-03,2024-04-07,PENDING,28.73,LOW,West
30251,1073,2024-07-07,2024-07-09,CANCELLED,34.67,MEDIUM,East
30252,1437,2024-05-14,2024-05-17,SHIPPED,34.01,LOW,East
30253,1880,2024-07-24,2024-07-27,SHIPPED,77.44,MEDIUM,East
30254,1225,2024-01-02,2024-01-03,SHIPPED,24.48,LOW,North
30255,1818,2024-07-22,2024-07-23,SHIPPED,40.6,LOW,West
30256,1307,2024-08-28,2024-09-01,SHIPPED,31.5,HIGH,East
30257,1965,2024-09-14,2024-09-16,SHIPPED,49.58,LOW,West
30258,1347,2024-06-04,2024-06-09,SHIPPED,104.55,HIGH,East
30259,1475,2024-02-23,2024-02-27,SHIPPED,22.45,MEDIUM,East
30260,1314,2024-04-03,2024-04-04,PENDING,53.22,MEDIUM,West
30261,1524,2024-11-09,2024-11-14,SHIPPED,50.29,MEDIUM,North
30262,1424,2024-03-01,2024-03-03,SHIPPED,30.75,MEDIUM,East
30263,1523,2024-12-25,2024-12-26,SHIPPED,43.26,HIGH,East
30264,1561,2024-06-16,2024-06-20,PENDING,65.86,MEDIUM,West
30265,1999,2024-09-30,2024-10-04,SHIPPED,50.25,MEDIUM,South
30266,1824,2024-01-25,2024-01-27,SHIPPED,20.98,LOW,North
30267,1945,2024-12-21,2024-12-25,SHIPPED,20.76,LOW,North
30268,1248,2024-02-17,2024-02-19,PENDING,20.91,HIGH,East
30269,1630,2024-07-07,2024-07-10,SHIPPED,12.65,LOW,West
30270,1568,2024-02-22,2024-02-23,PENDING,71.5,LOW,North
30271,1181,2024-08-28,2024-08-31,SHIPPED,62.88,LOW,South
30272,1961,2024-01-27,2024-01-30,SHIPPED,27.9,HIGH,North
30273,1775,2024-02-28,2024-03-03,SHIPPED,37.45,LOW,East
30274,1105,2024-07-04,2024-07-09,PENDING,84.61,HIGH,South
30275,1190,2024-05-20,2024-05-24,SHIPPED,32.89,HIGH,South
30276,1136,2024-02-26,2024-02-27,SHIPPED,27.71,LOW,North
30277,1699,2024-07-13,2024-07-17,PENDING,25.17,LOW,North
30278,1119,2024-12-31,2025-01-01,SHIPPED,31.07,LOW,East
30279,1753,2024-04-15,2024-04-20,SHIPPED,90.95,LOW,West
30280,1830,2024-10-06,2024-10-11,SHIPPED,42.32,MEDIUM,North
30281,1071,2024-06-16,2024-06-21,CANCELLED,98.0,LOW,East
30282,1754,2024-11-30,2024-12-01,SHIPPED,37.68,LOW,West
30283,1130,2024-09-02,2024-09-07,PENDING,48.74,HIGH,East
30284,1456,2024-12-05,2024-12-08,SHIPPED,21.63,MEDIUM,West
30285,1780,2024-08-01,2024-08-05,CANCELLED,41.56,MEDIUM,South
30286,1904,2024-01-02,2024-01-06,SHIPPED,18.37,MEDIUM,South
30287,1478,2024-10-30,2024-10-31,SHIPPED,42.22,LOW,West
30288,1984,2024-12-19,2024-12-21,SHIPPED,48.89,HIGH,West
30289,1051,2024-06-30,2024-07-02,SHIPPED,59.45,LOW,East
30290,1573,2024-10-28,2024-11-01,SHIPPED,39.27,MEDIUM,East
30291,1118,2024-07-01,2024-07-03,SHIPPED,35.37,LOW,North
30292,1876,2024-04-04,2024-04-06,SHIPPED,46.53,HIGH,West
30293,1263,2024-06-04,2024-06-06,PENDING,20.28,MEDIUM,South
30294,1238,2024-06-28,2024-06-29,SHIPPED,37.88,MEDIUM,South
30295,1350,2024-04-06,2024-04-09,SHIPPED,25.29,LOW,South
30296,1892,2024-10-03,2024-10-08,PENDING,29.12,MEDIUM,West
30297,1254,2024-08-25,2024-08-26,PENDING,54.83,HIGH,South
30298,1684,2024-12-08,2024-12-11,SHIPPED,27.41,MEDIUM,West
30299,1308,2024-10-24,2024-10-29,SHIPPED,24.8,LOW,North
30300,1748,2024-01-13,2024-01-18,SHIPPED,41.56,MEDIUM,West
30301,1830,2024-10-27,2024-10-28,SHIPPED,68.67,HIGH,South
30302,1606,2024-12-11,2024-12-15,SHIPPED,51.49,LOW,West
30303,1848,2024-06-30,2024-07-01,SHIPPED,38.06,HIGH,South
30304,1494,2024-06-03,2024-06-08,PENDING,21.76,LOW,South
30305,1056,2024-09-07,2024-09-09,SHIPPED,24.62,LOW,North
30306,1949,2024-10-07,2024-10-09,SHIPPED,32.81,LOW,East
30307,1402,2024-06-25,2024-06-29,PENDING,16.73,MEDIUM,North
30308,1066,2024-12-25,2024-12-26,SHIPPED,8.46,LOW,North
30309,1045,2024-03-11,2024-03-16,SHIPPED,78.18,HIGH,South
30310,1605,2024-03-24,2024-03-26,SHIPPED,46.92,MEDIUM,West
30311,1649,2024-07-07,2024-07-10,PENDING,59.76,MEDIUM,West
30312,1368,2024-04-01,2024-04-03,SHIPPED,47.28,HIGH,East
30313,1604,2024-03-09,2024-03-13,SHIPPED,20.52,MEDIUM,North
30314,1231,2024-11-03,2024-11-04,CANCELLED,34.39,LOW,North
30315,1401,2024-06-12,2024-06-13,SHIPPED,33.13,MEDIUM,West
30316,1907,2024-06-27,2024-06-29,SHIPPED,17.39,LOW,West
30317,1560,2024-02-02,2024-02-05,PENDING,10.9,LOW,North
30318,1022,2024-02-22,2024-02-23,SHIPPED,19.94,LOW,North
30319,1573,2024-08-03,2024-08-04,SHIPPED,47.68,MEDIUM,South
30320,1266,2024-07-20,2024-07-25,PENDING,47.55,HIGH,East
30321,1840,2024-02-07,2024-02-11,SHIPPED,43.01,HIGH,North
30322,1117,2024-09-17,2024-09-22,SHIPPED,47.87,LOW,East
30323,1951,2024-01-31,2024-02-04,SHIPPED,42.41,MEDIUM,South
30324,1599,2024-10-14,2024-10-15,SHIPPED,22.24,MEDIUM,North
30325,1600,2024-01-05,2024-01-08,SHIPPED,58.58,MEDIUM,North
30326,1054,2024-06-27,2024-06-30,SHIPPED,126.82,LOW,East
30327,1152,2024-02-23,2024-02-24,SHIPPED,33.78,MEDIUM,East
30328,1238,2024-08-06,2024-08-10,PENDING,33.35,HIGH,South
30329,1264,2024-10-10,2024-10-15,SHIPPED,30.74,LOW,West
30330,1267,2024-09-24,2024-09-29,PENDING,46.21,MEDIUM,North
30331,1906,2024-07-18,2024-07-23,PENDING,16.24,MEDIUM,East
